OD(m),t(m),currentTop,currentBottom,toptension,depth(m),coverage,buoyThick,log(OMFD),MAPE
0.48437712,0.018667178,2.359093486,0.066540263,3371.075299,926.1807184,0.5,0.330147465,2.247973266,0.472841342
0.5827666,0.018576218,1.851318046,0.411218188,3890.960525,790.0046652,0.5,0.330147465,2.086359831,1.672350848
0.543365747,0.013275254,1.644520058,0.155214609,3449.078059,1404.54173,0.5,0.330147465,1.911157609,4.597735316
0.624204533,0.018145685,2.389980309,0.262571751,6500.146817,858.6424645,0.5,0.330147465,2.167317335,6.257536028
0.174616445,0.0136572,1.251214813,0.474554336,1615.604207,1008.691774,0.5,0.330147465,0.873901598,6.738123183
0.634544872,0.014846566,1.875088243,0.019609793,6160.378396,1077.733732,0.5,0.330147465,1.575187845,0.687958348
0.759266336,0.009621292,1.591955798,0.369799545,8309.249098,1260.040248,0.5,0.330147465,1.403120521,10.5476183
0.320502887,0.017253421,0.576957018,0.131018462,2299.361644,1159.88873,0.5,0.330147465,-0.987162775,7.949205225
0.608328485,0.012083393,1.076780558,0.220877619,5733.172185,1349.241857,0.5,0.330147465,0.469822016,7.838962032
0.309029562,0.012003937,0.410342739,0.134208301,3659.734979,1356.911478,0.5,0.330147465,-2.76700389,15.51618907
0.458506438,0.008576457,0.51244225,0.111128642,4898.567657,1249.476469,0.5,0.330147465,-2.074687909,5.893777057
0.5795961,0.017967624,1.250660485,0.186458897,3912.322288,1367.283266,0.5,0.330147465,1.399673721,0.893192257
0.629111466,0.014604751,2.649173192,0.515910662,3400.644609,695.0069264,0.5,0.330147465,3.012837225,1.244595653
0.66493157,0.018062968,1.71696075,0.294993028,4865.58547,762.9340608,0.5,0.330147465,1.895974732,4.228714472
0.297043334,0.010298627,0.615275296,0.245367864,4306.442644,1317.544205,0.5,0.330147465,-1.91721463,2.551116212
0.575275475,0.013316867,1.196358541,0.434573488,5962.255351,1379.757423,0.5,0.330147465,0.840106094,18.37430543
0.437108228,0.016358717,2.082148662,0.402255824,3487.634027,699.4647516,0.5,0.330147465,1.962369336,1.932787636
0.5317276,0.017416683,2.16861303,0.309000524,5907.270076,1063.990922,0.5,0.330147465,1.727541257,1.820713579
0.489324046,0.014673138,0.645840493,0.239727997,2961.311502,1064.688215,0.5,0.330147465,-0.146301788,9.376747515
0.466773578,0.018314818,0.648941948,0.392913268,5894.749415,1259.154895,0.5,0.330147465,-1.013676223,30.34029308
0.671612379,0.014271295,1.443766064,0.500124405,2281.741329,728.2639378,0.5,0.330147465,2.392696953,0.818877991
0.192600521,0.017566457,1.90418554,0.388562966,1757.950393,775.772569,0.5,0.330147465,1.746634199,3.223905953
0.479811544,0.016812851,1.015415327,0.145177006,3719.682768,920.5554404,0.5,0.330147465,0.318063335,5.693278871
0.66824995,0.01202873,2.247316712,0.011628035,5966.217266,915.9893337,0.5,0.330147465,2.103803721,0.567140364
0.209298214,0.013138492,2.303830399,0.167855928,1424.998629,1301.706047,0.5,0.330147465,2.514547753,2.911442201
0.31832782,0.013088254,1.737707794,0.385775321,4162.607868,1498.953696,0.5,0.330147465,1.113943352,8.390580626
0.177649208,0.014841839,2.470150496,0.269496308,3679.566032,1338.943205,0.5,0.330147465,1.737987326,10.35268941
0.329378653,0.016592402,0.387352069,0.129280427,4734.987667,1219.489632,0.5,0.330147465,-3.197226275,4.054598305
0.278358081,0.01153296,0.673784669,0.518194389,2810.703902,971.1118835,0.5,0.330147465,-0.950781977,6.420607989
0.551409708,0.009348963,2.640407534,0.091931808,3822.373365,1307.126555,0.5,0.330147465,2.710963119,3.022724553
0.198051737,0.017461858,0.478596461,0.104326129,1110.559101,724.000427,0.5,0.330147465,-1.441291429,10.03664745
0.615271672,0.008447978,1.370470525,0.461549038,4772.504524,772.8112853,0.5,0.330147465,1.26245109,2.541905865
0.212913696,0.015139128,1.449445028,0.056883951,3473.689073,1099.249597,0.5,0.330147465,0.173186268,1.395061448
0.441290022,0.010086852,2.515708527,0.440017917,1904.117798,1123.404996,0.5,0.330147465,2.986323777,6.294689817
0.664320276,0.008269765,0.752628385,0.419506993,4149.944796,1178.502062,0.5,0.330147465,0.7355989,5.436924341
0.219594034,0.009769558,2.582004663,0.310502373,4071.649036,800.1215405,0.5,0.330147465,1.7355989,4.160527689
0.642131831,0.013309898,2.676310769,0.371169923,1772.30943,602.2936042,0.5,0.330147465,3.285557309,7.333453086
0.523745813,0.010776241,0.683754727,0.339354593,3515.417424,676.122545,0.5,0.330147465,-0.094743951,43.36832225
0.360003853,0.018028995,2.304142633,0.333449041,2806.799227,884.6354237,0.5,0.330147465,2.164352856,8.97051672
0.736125441,0.018640744,1.036649453,0.174464539,9069.234707,1477.187593,0.5,0.330147465,0.424881637,12.2400661
0.74521832,0.018281347,1.220224206,0.250393056,7800.041876,1225.693622,0.5,0.330147465,1.012837225,1.468388152
0.554743448,0.013455388,0.52607063,0.415359319,5156.299536,1232.9895,0.5,0.330147465,-1.187755303,11.16479775
0.18869746,0.011885344,2.639580411,0.040134087,2200.023877,622.4410639,0.5,0.330147465,2.247973266,0.468832843
0.752444226,0.012477184,0.928914231,0.254700156,2781.127563,749.4199959,0.5,0.330147465,1.636487896,15.91990174
0.42653974,0.008332562,1.978026113,0.336903557,2248.077616,605.8705715,0.5,0.330147465,2.214843848,2.732607225
0.241548734,0.013175141,1.866804874,0.282362654,2937.286001,1320.625495,0.5,0.330147465,1.387389826,4.910877029
0.560669324,0.012777189,1.877475238,0.474550064,5724.130355,1373.793782,0.5,0.330147465,1.755112266,5.06728286
0.703876012,0.016942673,1.668557036,0.475919501,5097.876788,1370.760512,0.5,0.330147465,2.1430148,7.948413061
0.172490949,0.010884503,2.55490588,0.028816321,4884.762244,510.6078493,0.5,0.330147465,1.139879086,1.904129731
0.511941544,0.018980831,0.559640949,0.408713493,3558.748887,896.4793868,0.5,0.330147465,-0.590066877,13.2357794
0.188556028,0.018414878,1.846270668,0.052119782,4450.295254,1434.985692,0.5,0.330147465,0.57634135,10.91754135
0.656672198,0.009567933,1.48424789,0.237933681,5902.177267,1399.58268,0.5,0.330147465,1.397940009,1.754699781
0.160643086,0.010736551,0.595679078,0.496740538,1033.002738,1471.338873,0.5,0.330147465,-0.310691141,20.6233336
0.437323236,0.019022276,1.351758304,0.15376163,2706.30715,1305.750257,0.5,0.330147465,1.396199347,1.986669802
0.283440246,0.011544064,1.282155742,0.375717433,1229.43388,1218.972931,0.5,0.330147465,1.702430536,7.383508641
0.323009708,0.018844674,1.027951614,0.479359955,965.5589098,820.8322147,0.5,0.330147465,1.541579244,4.702427755
0.1643943,0.018127156,1.895721893,0.341117643,1062.600955,733.5423061,0.5,0.330147465,2.037426498,6.751279231
0.326394533,0.013910696,2.025330893,0.316861903,1953.051686,577.5395267,0.5,0.330147465,2.117271296,8.889892883
0.381225193,0.012224952,2.144051095,0.453384786,3660.623572,735.7638882,0.5,0.330147465,1.870403905,7.687431338
0.716874764,0.017362927,2.42040241,0.328543408,6504.815998,1436.014585,0.5,0.330147465,2.447158031,2.041538706
0.702352607,0.007364421,1.928902453,0.343130523,5356.893528,890.5726203,0.5,0.330147465,2.120573931,2.737727264
0.661201778,0.008603849,0.563034316,0.115320988,2437.053582,591.7779588,0.5,0.330147465,0.093421685,23.11481665
0.592125189,0.013394443,2.385616887,0.148797864,6564.967655,1138.335036,0.5,0.330147465,1.965201701,2.220142231
0.170840851,0.012542868,0.704829812,0.023481475,4633.626895,1434.751675,0.5,0.330147465,-2.659555885,9.967505172
0.721160239,0.01387152,2.448129684,0.234565403,3020.335159,807.3811332,0.5,0.330147465,2.983626287,2.968444537
0.490582806,0.018474309,1.905513962,0.283189174,3583.594737,859.0262879,0.5,0.330147465,1.854306042,5.068713587
0.59201894,0.016551095,2.019073118,0.097391436,3173.574165,669.1211868,0.5,0.330147465,2.305351369,0.69312682
0.243872326,0.017053568,0.536053747,0.284363797,4117.912809,1177.278982,0.5,0.330147465,-2.297569464,20.97581041
0.310425356,0.018700728,2.029929704,0.464057675,1820.918105,1417.640983,0.5,0.330147465,2.396199347,7.702544778
0.725996958,0.015849007,1.508709277,0.383461118,2120.792314,533.8499616,0.5,0.330147465,2.392696953,5.971314034
0.414570547,0.011990694,2.421209625,0.132580146,1495.230585,1133.315119,0.5,0.330147465,2.813580989,9.117724051
0.640393125,0.010199667,0.859395658,0.341792373,3967.008981,728.7712397,0.5,0.330147465,0.451786436,19.31816162
0.394136332,0.011255974,2.162737188,0.314170796,3543.960792,796.6473312,0.5,0.330147465,1.889861721,3.65465886
0.625364666,0.009775482,2.582810569,0.257934053,2793.968018,1273.692162,0.5,0.330147465,2.969415912,14.54930131
0.374403361,0.007524065,2.066676986,0.047981958,1072.828241,1299.709246,0.5,0.330147465,2.797959644,9.833434215
0.674671127,0.012939021,1.311017177,0.299723329,3917.999174,1324.98809,0.5,0.330147465,1.872738827,9.763219712
0.230429642,0.013049661,1.075020682,0.398067338,4612.960124,888.2926227,0.5,0.330147465,-0.787812396,2.676393193
0.465190911,0.009194595,1.203801363,0.138964338,3410.726381,859.7807849,0.5,0.330147465,0.669316881,0.417521983
0.500325349,0.007014822,0.573895823,0.510188928,3503.053895,711.5236929,0.5,0.330147465,-0.8569852,31.0642461
0.71083866,0.014894802,2.379838835,0.057207122,4250.958199,847.2110249,0.5,0.330147465,2.725911632,1.529951674
0.5865861,0.008536579,2.692941104,0.030867892,1876.667692,912.605171,0.5,0.330147465,3.181843588,10.17906589
0.269350105,0.016914926,0.686616323,0.36783767,2875.137033,1314.738295,0.5,0.330147465,-0.991399828,22.18556269
0.395094051,0.011788079,1.779927202,0.011107168,3170.004423,1154.196417,0.5,0.330147465,1.531478917,2.016819215
0.547790406,0.017811516,1.452468929,0.044894405,6250.782233,1161.573829,0.5,0.330147465,0.726727209,15.88446704
0.588613634,0.007763241,2.493555705,0.105649712,4464.559952,512.78492,0.5,0.330147465,2.537819095,2.954490756
0.56957209,0.017546206,1.934803274,0.195946323,5862.537224,689.6935547,0.5,0.330147465,1.596597096,3.126516133
0.751894564,0.009202638,0.814792281,0.372314572,3826.728879,810.5416199,0.5,0.330147465,1.190331698,24.23944778
0.379744929,0.011593637,1.874352995,0.380348695,4112.802368,765.5389282,0.5,0.330147465,1.318063335,1.48715972
0.569983694,0.018456909,2.150623429,0.457447395,6665.213564,1173.097881,0.5,0.330147465,1.789580712,1.215980542
0.454166363,0.016125215,0.121750685,0.371807187,4482.74111,929.7988108,0.5,0.330147465,-3.643974143,22.87271824
0.577317881,0.009541211,1.535394758,0.256774567,3171.273315,995.658015,0.5,0.330147465,1.872738827,0.475376624
0.519503471,0.007920474,1.285647806,0.058260837,4451.226552,1390.323096,0.5,0.330147465,0.84135947,5.10377819
0.748184132,0.010982394,0.941145669,0.171068511,6049.263478,826.3709114,0.5,0.330147465,0.397940009,4.395666195
0.692069373,0.014351003,2.406839126,0.428567584,6682.648458,901.756267,0.5,0.330147465,2.367355921,3.413436949
0.343837103,0.010332899,1.824972977,0.509007765,2041.175931,1248.408672,0.5,0.330147465,2.164352856,2.088426513
0.174180661,0.015799329,1.07626912,0.49651966,1689.468592,584.6409157,0.5,0.330147465,0.324282455,22.36200097
0.24169508,0.01263686,2.038836804,0.462447446,1951.975931,1143.765715,0.5,0.330147465,2.079181246,3.517576865
0.481622063,0.016302974,2.101530743,0.082741077,4086.287732,1382.090713,0.5,0.330147465,1.943494516,1.95536344
0.638222709,0.008130363,1.021118971,0.366387927,3741.352821,1278.62831,0.5,0.330147465,1.463892989,7.924180181
0.309173277,0.008012769,2.000068248,0.262287768,3456.615104,812.5763188,0.5,0.330147465,1.460897843,1.672409535
0.564813852,0.016658665,0.450749472,0.184917279,2752.647084,998.7967692,0.5,0.330147465,-0.266802735,12.47104186
0.633768396,0.008842651,0.77950143,0.291791923,2226.175905,720.9961227,0.5,0.330147465,1.136720567,18.35513154
0.562226814,0.0135122,0.731700389,0.147250754,3458.197944,1252.583255,0.5,0.330147465,0.301029996,7.988888096
0.33127736,0.013429105,0.268372096,0.260619629,2493.526208,658.8551033,0.5,0.330147465,-2.821023053,26.34631559
0.563386242,0.011059515,2.652770496,0.383359977,1617.784554,535.6251566,0.5,0.330147465,3.352182518,12.77103405
0.755803249,0.00929364,1.894296484,0.244000273,3457.714619,730.8281689,0.5,0.330147465,2.673020907,3.099315963
0.298347004,0.012997247,1.137131101,0.174600548,2569.603393,1265.239049,0.5,0.330147465,0.439332694,6.712757494
0.568783582,0.019018086,2.44125954,0.215455811,1434.564812,528.371368,0.5,0.330147465,2.938519725,13.82619977
0.586014526,0.01083026,1.406629343,0.433490558,4571.535265,1438.126078,0.5,0.330147465,1.618048097,4.600736383
0.684973467,0.013177065,0.080582954,0.467781774,3268.791246,955.1774487,0.5,0.330147465,-0.370590401,9.393566294
0.398612766,0.009184399,0.639039598,0.019185626,1326.728729,902.3172497,0.5,0.330147465,0.212187604,2.658542882
0.72767253,0.008030421,2.669894525,0.179302443,5647.894363,1242.015264,0.5,0.330147465,2.847572659,5.808223347
0.699234869,0.011066574,0.865165581,0.449417854,7572.408531,1274.567554,0.5,0.330147465,-0.067019178,17.22966418
0.523377348,0.01694726,1.135513125,0.480017271,3575.330242,632.8429374,0.5,0.330147465,0.998259338,5.801939585
0.250148108,0.016067772,0.507179411,0.361386524,2646.422269,1393.013766,0.5,0.330147465,-1.735182177,12.93513134
0.630419467,0.013802466,2.022588954,0.317082938,3251.026509,839.2917528,0.5,0.330147465,2.495544338,0.385896342
0.467981404,0.010585573,1.969383051,0.201965463,4656.824199,1061.296581,0.5,0.330147465,1.583198774,3.347224549
0.663915326,0.008744285,0.148574376,0.429556984,5797.941796,1149.560146,0.5,0.330147465,-2.207608311,39.23482959
0.312149897,0.016718605,1.86139496,0.304223424,1094.178705,552.8176252,0.5,0.330147465,2.245512668,10.28839462
0.597886663,0.013117471,2.602183594,0.098716644,5765.601856,764.1961158,0.5,0.330147465,2.340444115,0.414251774
0.58379755,0.012035138,0.616844137,0.081794173,2841.577145,806.0684254,0.5,0.330147465,-0.251037139,25.1650686
0.172903278,0.016271313,2.147868706,0.134355654,4501.245262,1227.416691,0.5,0.330147465,0.915927212,11.6823859
0.409618137,0.015069467,0.986540902,0.017756006,3070.096872,1489.454254,0.5,0.330147465,0.416640507,7.534021912
0.419138445,0.009011809,1.724981731,0.247004577,4570.169626,981.4389203,0.5,0.330147465,1.120573931,9.708059153
0.756391216,0.013459196,0.06412826,0.19706396,5761.263023,728.941876,0.5,0.330147465,-4.55129368,26.35662322
0.615359474,0.010879253,0.819072445,0.003141812,4441.081263,741.0700458,0.5,0.330147465,-0.22475374,5.839227607
0.687106765,0.007387921,2.537437371,0.168119167,5306.108378,674.5736625,0.5,0.330147465,2.64246452,3.531168751
0.303846504,0.017119618,1.820463569,0.180955623,3402.993446,824.0866949,0.5,0.330147465,1.181843588,2.644916597
0.441002437,0.010517384,2.169975218,0.393457913,4986.889554,617.9702642,0.5,0.330147465,1.707570176,7.436520425
0.724116955,0.012644186,1.765842685,0.45085465,3924.180759,749.2978509,0.5,0.330147465,2.413299764,1.937919215
0.159456098,0.018156381,2.084660288,0.013279733,1296.783405,514.7670308,0.5,0.330147465,1.86332286,1.116985137
0.505148,0.007403641,0.814931823,0.034922533,1911.215445,937.3965994,0.5,0.330147465,0.830588669,14.00861676
0.193757049,0.017755255,1.628708345,0.365322592,2984.72289,1144.08819,0.5,0.330147465,0.822821645,4.212191522
0.705589831,0.011263296,1.693878727,0.449902637,5118.757225,1345.854387,0.5,0.330147465,2.198657087,5.159933366
0.557965195,0.009408337,0.909118629,0.397243309,4866.585106,1415.156831,0.5,0.330147465,0.361727836,4.685099233
0.399008947,0.010938905,0.472371396,0.435554448,3481.687661,1210.153377,0.5,0.330147465,-1.350665141,35.09359896
0.4885434,0.017100771,1.73030002,0.436142792,5538.013451,1054.292263,0.5,0.330147465,1.230448921,0.667336321
0.199377294,0.012541045,1.2750274,0.033683722,2513.959414,601.7981441,0.5,0.330147465,0.029383778,7.158245617
0.515787399,0.011206818,2.621144814,0.159276046,5362.281482,1467.806058,0.5,0.330147465,2.257678575,0.295362977
0.73291488,0.011009756,0.636803618,0.370228561,3016.212048,670.6203502,0.5,0.330147465,0.834420704,6.503683022
0.735466654,0.018490071,1.620906506,0.088186972,5830.982259,1448.835049,0.5,0.330147465,1.963315511,3.803297088
0.718384758,0.007246895,2.352677625,0.123512317,4925.392779,1149.71728,0.5,0.330147465,2.67669361,4.19513269
0.308315617,0.011941068,1.633153597,0.113234154,4317.421673,633.3441857,0.5,0.330147465,0.555094449,8.365260349
0.543041761,0.017342551,2.197994668,0.280669418,6279.228983,1165.799217,0.5,0.330147465,1.768638101,9.176860543
0.716615105,0.013906973,0.92408588,0.31123669,9380.268313,1488.898465,0.5,0.330147465,-0.088309841,13.27185262
0.182959189,0.016176758,1.129403558,0.329516291,448.8236976,1007.61198,0.5,0.330147465,1.809559715,16.47318749
0.331178445,0.018503311,0.492526978,0.160438437,877.2390646,803.2681664,0.5,0.330147465,0.198657087,32.75594108
0.525506314,0.010404889,1.474617065,0.458362177,2042.28721,1106.700507,0.5,0.330147465,2.29666519,10.03532031
0.457499357,0.011247675,1.126958491,0.40375665,4856.400088,1018.084025,0.5,0.330147465,0.298853076,7.911440748
0.274674476,0.00742282,2.617184082,0.417820546,3320.858496,973.1639775,0.5,0.330147465,2.220108088,3.007994493
0.24694025,0.013810225,1.965385906,0.490318808,3630.581854,1261.402842,0.5,0.330147465,1.354108439,0.653265185
0.603740294,0.010625933,1.106832981,0.007963042,2059.087674,629.3505452,0.5,0.330147465,1.445604203,6.16835995
0.300695274,0.007359167,2.458119554,0.256106676,2684.011044,1063.263171,0.5,0.330147465,2.311753861,2.968556487
0.410640388,0.018842357,1.940320364,0.117964909,2367.804699,1245.394487,0.5,0.330147465,2.06069784,0.763536455
0.292701406,0.012798167,1.352332768,0.45495428,1217.083914,608.8603648,0.5,0.330147465,1.650307523,5.96736248
0.528341794,0.015446289,2.044044238,0.420863734,3222.38457,738.0970806,0.5,0.330147465,2.303196057,3.283714087
0.289202388,0.008478655,2.56532046,0.42519528,3950.631242,1029.851582,0.5,0.330147465,2.008600172,6.702999091
0.498211043,0.015675631,1.750144325,0.025739905,2548.469406,1120.693322,0.5,0.330147465,1.999130541,6.31851924
0.53518162,0.007645038,2.508443077,0.152953104,1943.08308,1017.298339,0.5,0.330147465,3.10720997,5.539569931
0.414009207,0.016121171,1.018893991,0.452999179,3851.336453,780.2507863,0.5,0.330147465,0.117271296,15.81996916
0.203692611,0.008572704,2.260164309,0.241657701,4691.937106,781.5370966,0.5,0.330147465,1.053078443,6.265967611
0.190581371,0.013853231,1.79924271,0.324286161,3284.685462,792.1751655,0.5,0.330147465,0.804139432,0.377096376
0.247196587,0.011459173,0.307967605,0.399362208,1544.332778,823.7612237,0.5,0.330147465,-2.11577123,2.092185509
0.45089007,0.017155761,1.754492582,0.347671688,3623.740113,1399.956845,0.5,0.330147465,1.768638101,3.386579
0.201781558,0.009176504,1.257524545,0.094240695,1767.432689,1076.480476,0.5,0.330147465,0.661812686,9.972053823
0.438008323,0.01393621,1.353642487,0.419894254,4363.378987,699.0628165,0.5,0.330147465,0.695481676,9.610624975
0.66603609,0.017893898,0.237482509,0.354817775,6203.209696,1132.97111,0.5,0.330147465,-2.064492734,12.7327735
0.330275857,0.01698308,0.782734627,0.032584981,3295.59434,1183.922967,0.5,0.330147465,-0.899629455,3.937724822
0.442876918,0.009894775,1.41266747,0.318671296,1827.122887,1451.498708,0.5,0.330147465,2.193124598,7.358678106
0.186032931,0.012125192,1.455072644,0.141559676,2988.420549,1218.597167,0.5,0.330147465,0.33243846,2.529559005
0.475055081,0.011234813,2.192439745,0.517136601,4378.606808,1368.526459,0.5,0.330147465,2.1430148,1.066391702
0.289828107,0.017433935,2.45250889,0.493206415,2389.792119,839.9471507,0.5,0.330147465,2.330413773,5.85978848
0.662172444,0.014734409,2.496318129,0.465379451,5252.608147,1027.094814,0.5,0.330147465,2.599883072,1.703264263
0.262322171,0.012502822,0.900041842,0.207668077,4288.941241,1310.031125,0.5,0.330147465,-1.136082623,5.987564998
0.464848778,0.011550695,1.435495055,0.171114202,1755.26013,609.5441908,0.5,0.330147465,1.702430536,14.45489017
0.619906498,0.009004965,1.261134184,0.132963403,2812.182765,806.8129295,0.5,0.330147465,1.586587305,5.734237038
0.497951552,0.017297697,1.359304089,0.436574615,3539.739462,1339.136535,0.5,0.330147465,1.537819095,0.474747384
0.265522513,0.011423887,1.354950771,0.186048859,3215.963415,820.1016537,0.5,0.330147465,0.303196057,5.599913102
0.405616998,0.012934138,1.546935946,0.008190879,4138.377105,1380.064889,0.5,0.330147465,0.959041392,9.828458447
0.586930728,0.011690934,2.10896077,0.254054426,3026.1469,1078.76645,0.5,0.330147465,2.5289167,2.916044816
0.539451731,0.012566022,0.627330181,0.279864483,4557.650205,1217.859068,0.5,0.330147465,-0.521433504,29.11932978
0.499750842,0.010249366,1.801756922,0.450253728,3571.102693,1065.4707,0.5,0.330147465,1.930439595,6.079719379
0.436451955,0.014564333,1.321455649,0.066346061,2793.928514,1174.677189,0.5,0.330147465,1.167317335,1.83135176
0.597255983,0.017864833,0.960073586,0.442147472,5338.220517,1273.088523,0.5,0.330147465,0.619093331,3.110151191
0.307070926,0.014244607,1.443120962,0.032215508,4983.996282,1199.015398,0.5,0.330147465,0.093421685,9.375050342
0.667047461,0.008848632,2.645089112,0.27923624,3940.294497,607.6491161,0.5,0.330147465,2.991669007,0.672525208
0.508436324,0.017510618,1.669331708,0.4094807,3028.514221,767.7341044,0.5,0.330147465,1.869818208,2.771480014
0.427121958,0.011530419,1.51260797,0.419986573,2483.109448,593.8413001,0.5,0.330147465,1.563481085,6.446354864
0.473961451,0.014332962,2.065680431,0.025517838,2676.949985,773.6631684,0.5,0.330147465,2.149219113,3.002128949
0.252143719,0.012253022,1.725056153,0.15220197,3606.735542,886.3552091,0.5,0.330147465,0.783903579,1.472926078
0.342695479,0.011983664,0.364369474,0.300393683,4171.285103,1487.323168,0.5,0.330147465,-2.853871964,17.37179834
0.595387892,0.013509793,1.1891815,0.423583625,4129.159594,641.2449036,0.5,0.330147465,1.164352856,19.5636201
0.596534904,0.018097013,0.673192343,0.492396015,3922.653577,994.1777804,0.5,0.330147465,0.178976947,18.08333026
0.708446944,0.018206829,0.809508258,0.191153562,5189.39068,794.291504,0.5,0.330147465,0.255272505,0.340153088
0.453900338,0.016839202,1.8411342,0.018879614,2182.751587,877.0063595,0.5,0.330147465,2,1.896507263
0.287744618,0.01698833,1.573141547,0.042747963,4397.958756,1176.676497,0.5,0.330147465,0.459392488,5.446718189
0.743793968,0.013639737,1.328992096,0.108156875,7293.130335,1357.426071,0.5,0.330147465,1.113943352,4.227638177
0.701640826,0.009312269,0.708539239,0.422839882,3951.880805,763.5014401,0.5,0.330147465,0.434568904,9.434758924
0.281605702,0.017191414,0.614366338,0.136451324,4590.361376,1203.769037,0.5,0.330147465,-2.270025714,8.468165855
0.258635231,0.013865626,2.698404576,0.453141832,2910.868279,657.1675388,0.5,0.330147465,2.28780173,1.80030903
0.503477951,0.010897238,1.985661233,0.331657611,5071.36613,735.3988337,0.5,0.330147465,1.609594409,4.550144605
0.719587377,0.017242314,0.737942476,0.452060274,7564.449517,1195.900662,0.5,0.330147465,-0.03574037,7.830186009
0.654934066,0.016334776,1.227517049,0.076799671,7094.959858,943.5225406,0.5,0.330147465,0.477121255,4.842106563
0.597075296,0.015684476,1.715887872,0.41195821,4404.095583,1225.215383,0.5,0.330147465,1.921166051,3.034570549
0.179727663,0.010177227,2.364338867,0.319936841,1017.779792,742.4952565,0.5,0.330147465,2.7355989,15.79529263
0.687372119,0.012517896,0.677372778,0.072403869,8024.59837,1409.333767,0.5,0.330147465,-1.083019953,1.118203383
0.287362225,0.016936291,2.010943791,0.499980894,4403.569455,1411.611993,0.5,0.330147465,1.354108439,1.071703785
0.670237277,0.012854459,1.686692997,0.020905193,5823.044201,1239.462438,0.5,0.330147465,1.555094449,0.967250059
0.628183555,0.017490941,2.062925776,0.427904943,7114.606917,1223.410523,0.5,0.330147465,1.82672252,7.302896205
0.429178504,0.014556385,2.327117722,0.071101476,5229.232969,1460.984866,0.5,0.330147465,1.752048448,0.595781486
0.746774628,0.008512085,0.915049525,0.364247378,2749.66291,653.6855605,0.5,0.330147465,1.679427897,16.78355236
0.445667852,0.010112174,2.427495096,0.075495174,2478.288198,1312.329759,0.5,0.330147465,2.611723308,3.086819452
0.656103458,0.013112939,1.094896738,0.400576523,3974.31693,610.6758364,0.5,0.330147465,1.133538908,0.747691799
0.436093581,0.015783917,1.04223213,0.112649545,4673.265268,1059.15707,0.5,0.330147465,-0.19859629,1.14080962
0.380048977,0.012530666,1.805345605,0.02418275,4821.297166,1444.728875,0.5,0.330147465,1.075546961,7.927392828
0.662660374,0.011874568,0.561568324,0.165237951,6378.489328,904.3825933,0.5,0.330147465,-1.294136288,0.127355386
0.284348296,0.010207597,1.895886721,0.150977499,2150.54267,921.0497841,0.5,0.330147465,1.791690649,9.555197913
0.152754094,0.016086365,2.177254895,0.051557217,3342.821115,1203.053344,0.5,0.330147465,1.281033367,2.829674471
0.343619091,0.009683745,1.290860914,0.079987096,4787.344354,1230.74867,0.5,0.330147465,-0.066512712,1.348519193
0.724674116,0.009562978,2.219699387,0.456339219,5828.817438,979.3312516,0.5,0.330147465,2.409933123,7.320917709
0.542898054,0.008453739,2.715599951,0.368972598,2624.03376,953.102181,0.5,0.330147465,3.103803721,9.643381684
0.345648425,0.017231808,2.526976113,0.511101557,4518.941457,895.2386209,0.5,0.330147465,1.958563883,4.104738428
0.331119836,0.008401496,2.180600306,0.286264236,1342.363058,1206.505362,0.5,0.330147465,2.80140371,16.19337904
0.318933129,0.013344002,1.138622246,0.340502782,699.7677485,694.6373671,0.5,0.330147465,1.824125834,10.93670734
0.743378272,0.018033526,1.063924525,0.031963494,5312.035201,1112.809016,0.5,0.330147465,1.181843588,11.03795329
0.394916617,0.009915177,1.755347019,0.372478233,1331.360536,1027.550161,0.5,0.330147465,2.482873584,8.362007224
0.518436091,0.016681664,1.167962865,0.214160396,2774.642353,786.5863871,0.5,0.330147465,1.167317335,6.373530072
0.683054046,0.01486121,1.107859636,0.468514406,3789.313186,994.4121559,0.5,0.330147465,1.632457292,6.246521468
0.590491669,0.010484709,1.9521047,0.190968968,5855.63875,1171.415284,0.5,0.330147465,1.691965103,10.11631203
0.509690049,0.012315527,1.59375189,0.004684236,4592.55916,829.3160995,0.5,0.330147465,1.068185862,2.527695085
0.58157639,0.015992222,2.194359683,0.497366089,6169.891933,1147.932333,0.5,0.330147465,1.979548375,2.987930076
0.353722536,0.014471656,0.78472298,0.368080078,1029.682519,586.2198972,0.5,0.330147465,0.802773725,6.664988071
0.532086028,0.018525323,1.593952659,0.056018144,4099.549035,1332.579636,0.5,0.330147465,1.506505032,2.006050752
0.15258422,0.014317371,1.147940379,0.132178781,4232.659499,1324.346245,0.5,0.330147465,-1.086186148,6.676089899
0.219725484,0.016377425,0.43309572,0.263421134,3249.874156,1002.121976,0.5,0.330147465,-2.681936665,20.60219834
0.73757979,0.010494339,1.498901475,0.398350491,4491.96552,950.5771496,0.5,0.330147465,2.056904851,3.287934345
0.423118732,0.010412681,2.671822727,0.359445028,1477.926047,998.8919874,0.5,0.330147465,3.113943352,2.734600292
0.331535311,0.011399559,2.157577983,0.478525774,3352.614367,975.8557396,0.5,0.330147465,1.886490725,10.9074778
0.280593933,0.016652047,0.483838492,0.437895308,2175.014809,1494.114865,0.5,0.330147465,-1.116338565,36.70259057
0.448984545,0.016996872,0.794398022,0.455841099,3558.655575,1487.088271,0.5,0.330147465,0.428134794,17.55865403
